site,year,date_local,time_local,Tair
1,2016,2016-10-29,14:00:00,17.62432466329459
1,2016,2016-10-30,02:00:00,8.625398175924047
1,2016,2016-10-30,14:00:00,19.150650026675947
1,2016,2016-10-31,02:00:00,-5.836435319903339
1,2016,2016-10-31,14:00:00,9.12205679663458
1,2017,2017-04-01,02:00:00,-0.1453193575102758
1,2017,2017-04-01,14:00:00,11.565053585747371
1,2017,2017-04-02,02:00:00,0.4132940277677613
1,2017,2017-04-02,14:00:00,13.288533970164815
1,2017,2017-04-03,02:00:00,3.915675002514236
1,2017,2017-04-03,14:00:00,15.13001911522484
1,2017,2017-04-04,02:00:00,10.768098500514569
1,2017,2017-04-04,14:00:00,15.499736341560917
1,2017,2017-04-05,02:00:00,0.17213566851094764
1,2017,2017-04-05,14:00:00,14.036586055945577
1,2017,2017-04-06,02:00:00,4.6808921567398585
1,2017,2017-04-06,14:00:00,13.018476976290383
1,2017,2017-04-07,02:00:00,-1.8044989554273032
1,2017,2017-04-07,14:00:00,11.25032319539625
1,2017,2017-04-08,02:00:00,-7.262400353752863
1,2017,2017-04-08,14:00:00,3.904171631401251
1,2017,2017-04-09,02:00:00,-0.5186219787353901
1,2017,2017-04-09,14:00:00,11.235014290429357
1,2017,2017-04-10,02:00:00,10.19569208335072
1,2017,2017-04-10,14:00:00,20.16995609450261
1,2017,2017-04-11,02:00:00,13.640179063177236
1,2017,2017-04-11,14:00:00,22.74709804853013
1,2017,2017-04-12,02:00:00,3.1505018410483734
1,2017,2017-04-12,14:00:00,18.35115650100809
1,2017,2017-04-13,02:00:00,-1.9331700892696528
1,2017,2017-04-13,14:00:00,12.23647419461423
1,2017,2017-04-14,02:00:00,2.3189213919833684
1,2017,2017-04-14,14:00:00,15.019009588365687
1,2017,2017-04-15,02:00:00,6.645640616236379
1,2017,2017-04-15,14:00:00,19.941822383726464
1,2017,2017-04-16,02:00:00,15.376233119558908
1,2017,2017-04-16,14:00:00,20.779545022498315
1,2017,2017-04-17,02:00:00,6.909112682831206
1,2017,2017-04-17,14:00:00,20.879334021684375
1,2017,2017-04-18,02:00:00,0.9014374287500138
1,2017,2017-04-18,14:00:00,14.244211445626656
1,2017,2017-04-19,02:00:00,8.455355498120104
1,2017,2017-04-19,14:00:00,19.171083193041067
1,2017,2017-04-20,02:00:00,7.076053563358148
1,2017,2017-04-20,14:00:00,19.50359825214255
1,2017,2017-04-21,02:00:00,9.333301859050955
1,2017,2017-04-21,14:00:00,17.054733332804933
1,2017,2017-04-22,02:00:00,-1.2508572649042875
1,2017,2017-04-22,14:00:00,12.416425023740189
1,2017,2017-04-23,02:00:00,-1.6095450539936276
1,2017,2017-04-23,14:00:00,16.828994111227807
1,2017,2017-04-24,02:00:00,3.584812950843748
1,2017,2017-04-24,14:00:00,19.01280818137868
1,2017,2017-04-25,02:00:00,6.818490129198387
1,2017,2017-04-25,14:00:00,15.70112780761205
1,2017,2017-04-26,02:00:00,8.091579796841147
1,2017,2017-04-26,14:00:00,20.89758592456912
1,2017,2017-04-27,02:00:00,14.732795015858994
1,2017,2017-04-27,14:00:00,24.526871106491186
1,2017,2017-04-28,02:00:00,5.534006007467818
1,2017,2017-04-28,14:00:00,22.30529183012419
1,2017,2017-04-29,02:00:00,7.927968515407471
1,2017,2017-04-29,14:00:00,17.53403342249937
1,2017,2017-04-30,02:00:00,3.01784372581917
1,2017,2017-04-30,14:00:00,13.958230346625204
1,2017,2017-05-01,02:00:00,12.35863200034806
1,2017,2017-05-01,14:00:00,19.82831280119902
1,2017,2017-05-02,02:00:00,4.817414915789481
1,2017,2017-05-02,14:00:00,18.164387267123463
1,2017,2017-05-03,02:00:00,0.7776718911058669
1,2017,2017-05-03,14:00:00,12.100654675315742
1,2017,2017-05-04,02:00:00,0.631939577911925
1,2017,2017-05-04,14:00:00,11.026994522735947
1,2017,2017-05-05,02:00:00,5.927285000125668
1,2017,2017-05-05,14:00:00,11.63617028813364
1,2017,2017-05-06,02:00:00,3.3378873825406385
1,2017,2017-05-06,14:00:00,11.9868993913178
1,2017,2017-05-07,02:00:00,-0.03460439360967826
1,2017,2017-05-07,14:00:00,9.412533403676251
1,2017,2017-05-08,02:00:00,-1.171333759335469
1,2017,2017-05-08,14:00:00,9.859174873526712
1,2017,2017-05-09,02:00:00,-1.8715490377755415
1,2017,2017-05-09,14:00:00,16.67754803622299
1,2017,2017-05-10,02:00:00,1.0739886845283853
1,2017,2017-05-10,14:00:00,15.744506511803923
1,2017,2017-05-11,02:00:00,3.229198984648695
1,2017,2017-05-11,14:00:00,14.733430488745205
1,2017,2017-05-12,02:00:00,2.848403783316882
1,2017,2017-05-12,14:00:00,17.39618965109826
1,2017,2017-05-13,02:00:00,3.381446172227726
1,2017,2017-05-13,14:00:00,18.28238932174496
1,2017,2017-05-14,02:00:00,7.005155409545495
1,2017,2017-05-14,14:00:00,18.642098595354007
1,2017,2017-05-15,02:00:00,2.5174421781600937
1,2017,2017-05-15,14:00:00,18.16545529236936
1,2017,2017-05-16,02:00:00,3.4591481722546966
1,2017,2017-05-16,14:00:00,19.61298239103111
1,2017,2017-05-17,02:00:00,15.820953109295612
1,2017,2017-05-17,14:00:00,28.59990164971161
1,2017,2017-05-18,02:00:00,16.386613666011666
1,2017,2017-05-18,14:00:00,29.80225052526236
1,2017,2017-05-19,02:00:00,11.16809295608098
1,2017,2017-05-19,14:00:00,25.253404577604353
1,2017,2017-05-20,02:00:00,3.609097687599723
1,2017,2017-05-20,14:00:00,17.287272239077552
1,2017,2017-05-21,02:00:00,10.559233793441123
1,2017,2017-05-21,14:00:00,22.387358821162746
1,2017,2017-05-22,02:00:00,12.320245751445654
1,2017,2017-05-22,14:00:00,21.594908727645276
1,2017,2017-05-23,02:00:00,6.7177771592462125
