"Site","Date","Time","Z1_Mean_Tair","Z1_Min_Tair","Z1_Max_Tair","Z1_SD_Tair","Z2_Mean_Tair","Z2_Min_Tair","Z2_Max_Tair","Z2_SD_Tair","Z3_Mean_Tair","Z3_Min_Tair","Z3_Max_Tair","Z3_SD_Tair"
50,"2017-06-27","00:00",14.0333084594171,12.4154939651489,14.5891981124878,0.513144546296828,14.1370070311791,12.3952875137329,14.6679344177246,0.468392715793982,14.0714177718586,12.2266674041748,14.9748010635376,0.550959060004034
50,"2017-06-27","01:00",13.1066103041499,11.8842687606812,13.7007160186768,0.430622854298081,13.1924448872477,11.8647775650024,13.7806015014648,0.402859063304385,13.1760671693475,11.6982460021973,14.1300687789917,0.461772545317458
50,"2017-06-27","02:00",10.9341185218665,9.87832546234131,11.5069131851196,0.39458366527904,11.0215494678687,9.86538028717041,11.5921621322632,0.366478658183047,11.003737858506,9.70117855072021,11.9542207717896,0.422595083337181
50,"2017-06-27","03:00",10.2224880571517,9.30425453186035,10.7677230834961,0.362739846544087,10.3126935294074,9.29342269897461,10.8646039962769,0.334545894365861,10.2880163655051,9.12693500518799,11.2316703796387,0.391280653830568
50,"2017-06-27","04:00",9.66732307409585,8.87491321563721,10.159496307373,0.336443600098115,9.75601693228647,8.86063003540039,10.279990196228,0.303304781147848,9.73102824964269,8.69223594665527,10.6418609619141,0.3600000641609
50,"2017-06-27","05:00",9.24051880199292,8.54468154907227,9.66567230224609,0.303870050101414,9.32851239225113,8.52446556091309,9.79824256896973,0.275062843854004,9.29406062334134,8.36437320709229,10.2388181686401,0.329123410615263
50,"2017-06-27","06:00",8.88258704495458,8.24448108673096,9.2298059463501,0.285432377431559,8.96809648706747,8.22385406494141,9.45003795623779,0.256803652137185,8.92561610876349,8.06346321105957,9.94385433197021,0.304780521569344
50,"2017-06-27","07:00",8.54436281853599,7.93478059768677,8.90349578857422,0.27652463849386,8.63064424678949,7.9136815071106,9.13082122802734,0.247300386730807,8.5868434260571,7.75171184539795,9.63836574554443,0.292123045096495
50,"2017-06-27","08:00",8.25063869272057,7.65855836868286,8.61184120178223,0.268235679041208,8.33583808341025,7.63703155517578,8.84579563140869,0.239896368117576,8.29500212457822,7.47395420074463,9.36618137359619,0.284274369080151
50,"2017-06-27","09:00",8.12001555532892,7.54235315322876,8.48364353179932,0.26142653207401,8.20426082226789,7.52050018310547,8.72345066070557,0.233809695093205,8.16584318039628,7.35666799545288,9.25529003143311,0.277853901096436
50,"2017-06-27","10:00",9.82236114555745,9.19849872589111,10.189715385437,0.28278557691416,9.91058757462062,9.17702770233154,10.4218759536743,0.252908676066453,9.86571251451773,9.01140880584717,10.9430913925171,0.298743106482905
